feature,importance
num_feature_1379,0.0015610837298954865
num_feature_2362,0.0014802568772960265
num_feature_560,0.0014637154487281974
num_feature_1630,0.0014529746806818664
num_feature_529,0.0014480961093219398
num_feature_1325,0.0014437531645440321
cat_feature_61,0.0014297206181189221
num_feature_826,0.0014230970441490506
num_feature_1094,0.0014215616298804067
num_feature_1698,0.00141394829449783
num_feature_1635,0.0014021093688729607
num_feature_892,0.0013615943631425334
num_feature_480_squared,0.001348214059637475
num_feature_1683,0.0013468542063558688
meta_target_9_3_vs_target_2_6,0.0013316468768870208
num_feature_457,0.0013005593453734323
num_feature_557,0.0012961820615270648
num_feature_498,0.0012739668695526125
num_feature_1565,0.001265416716880277
num_feature_1765,0.0012628075434514801
num_feature_604,0.0012277584522731083
num_feature_882,0.0012173632048890419
num_feature_410,0.0012026156810450877
num_feature_851,0.0011992573098146473
num_feature_991,0.00119881022320295
freq_cat_feature_33,0.0011605009621400823
num_feature_443,0.001148958202134547
num_feature_1515,0.0011435590986969366
num_feature_1923,0.0011251145817238889
num_feature_1010,0.0011232650845221144
num_feature_1075,0.0011023837569799355
num_feature_1597,0.0010904145039330095
num_feature_1590,0.0010840902400189485
num_feature_1330,0.0010817945800959668
num_feature_1861,0.0010810439082177374
num_feature_1468,0.0010751414321091615
num_feature_166,0.0010630940654235588
num_feature_1751,0.0010623684546730069
num_feature_2011,0.0010551255560209655
num_feature_1897,0.00104596576818847
num_feature_458,0.001045328240089659
num_feature_1259,0.0010365767142728262
num_feature_1830,0.0010220120351721815
num_feature_1137,0.001021370987230427
num_feature_2359,0.001019193517492248
num_feature_1119,0.0010127744958067682
num_feature_2346,0.000988656090779386
num_feature_918,0.0009541977966632787
num_feature_1098,0.00093389272268069
num_feature_516,0.0009295501658854158
num_feature_1659,0.0009294973538973218
num_feature_917,0.0009213250404305509
num_feature_439,0.0009206693819326639
num_feature_587,0.0009058726443935795
num_feature_1505,0.0009038871880163334
num_feature_1133,0.0009001607779197609
meta_target_6_3_vs_target_1_4,0.0008683906729899532
num_feature_639,0.0008584482956127475
num_feature_244,0.0008569207677108261
num_feature_2202,0.0008480501683823119
num_feature_1103,0.0008428026700522791
num_feature_1452,0.0008294709456935072
num_feature_1135,0.0008108038378766623
num_feature_770,0.0007934939034427096
num_feature_698,0.0007922024544958311
num_feature_712,0.0007850723803764619
num_feature_1141,0.0007843924804673848
num_feature_1000,0.0007694017217818891
num_feature_1593,0.0007655510685435834
ratio_750_49,0.0007471348537631502
num_feature_1401,0.0007467955503212478
num_feature_535,0.000732972917845285
num_feature_37,0.0007300004364198361
num_feature_1310,0.0007140813559405642
num_feature_1018_squared,0.0007067240455796275
num_feature_1111,0.0006784820542223664
num_feature_1582,0.0006766340979834633
num_feature_962,0.0006462289949331345
num_feature_928,0.0006461070557413065
num_feature_290,0.000644014866495566
num_feature_422,0.0006429827155827922
num_feature_218,0.0006306183290846552
num_feature_1716,0.0006263149635312716
num_feature_1544,0.0006258979381602903
freq_cat_feature_52,0.0006215688548555305
num_feature_1302,0.0006213037650110117
num_feature_134,0.0006183811667211901
num_feature_1235,0.0006077700751652591
num_feature_1731,0.0005765786599500816
num_feature_2142,0.0005639341116052408
num_feature_898,0.0005446189523418227
num_feature_1299,0.0005162892856548077
num_feature_481,0.0005071489729782917
num_feature_1090,0.000500639778008028
num_feature_1417,0.00048310512257966224
num_feature_1383,0.00046960400355177935
num_feature_656,0.0004537154661761405
num_feature_349,0.0004482733979018333
num_feature_974,0.00044058648326520875
cat_feature_34,0.0004363701463342427
num_feature_343,0.0004354554720395607
num_feature_807,0.000429363358304405
num_feature_1950,0.00040849609697290974
num_feature_84,0.0003994729539936442
num_feature_1449,0.000398900246669537
num_feature_681,0.0003976124771865279
num_feature_1274,0.00037894599678745086
num_feature_1631,0.000373253630145998
num_feature_1978,0.0003725528322521462
num_feature_1416,0.000367657097545836
num_feature_953,0.00036676597828467486
num_feature_1146,0.0003412555645043533
num_feature_1306,0.000337950578225864
num_feature_616,0.00033001409907227605
num_feature_2111,0.00032998547415984456
num_feature_123,0.00032766375205500883
num_feature_2321,0.00031579802714033436
ratio_750_2097,0.00031578811900974407
num_feature_1653,0.000315674644405127
num_feature_1163,0.00031370099296113815
num_feature_468,0.00030525093965139827
num_feature_132,0.00030514949167882006
num_feature_1067,0.0002986967104578732
num_feature_146,0.00029487878779398737
num_feature_1482,0.00029110378170037036
num_feature_435,0.00028778811578269347
num_feature_2122,0.00028661958316942904
num_feature_500,0.00026788623193665234
num_feature_643,0.00026661329733482046
num_feature_1666,0.00025830772986822303
num_feature_113,0.0002563944689461511
num_feature_1889,0.00024269590567769147
num_feature_1180,0.00024063724620736494
num_feature_287,0.00023585396586124356
num_feature_20,0.0002285860901586867
num_feature_156,0.0002180568141249258
num_feature_402,0.00021221427044310664
num_feature_326,0.00020962185860071435
num_feature_451,0.00020617416628579253
num_feature_1684,0.00020419821480784908
num_feature_354,0.00020147414686423149
num_feature_1145,0.00019968962594490685
num_feature_1030,0.0001973853901199101
cat_feature_67,0.0001901874809563154
num_feature_913,0.0001899862064512552
num_feature_2236,0.00018730868723974183
num_feature_2114,0.0001817747073937537
num_feature_159,0.00017773622385670504
num_feature_1154,0.0001774597530155933
num_feature_289,0.0001718055863436186
freq_cat_feature_5,0.0001718021172133922
num_feature_380,0.00016865948498415108
num_feature_774,0.00016799662858486166
num_feature_65,0.00016496297453500862
num_feature_1947,0.00015663144485266115
num_feature_2356,0.00015460652187662896
num_feature_1579,0.00015409760750489723
num_feature_2368,0.00015042163059167765
num_feature_988,0.0001477889965699544
num_feature_1961,0.0001463560263418698
num_feature_36,0.00014527838893514826
num_feature_1178,0.00014304587068683834
num_feature_365,0.000142968988578687
num_feature_1076,0.00014115529017850472
num_feature_1359,0.00014052040704127405
num_feature_633,0.00014045657961291995
num_feature_2039,0.00013760945220291326
num_feature_1246,0.00013522887318458395
num_feature_1451,0.00013448471038996816
num_feature_1158,0.00013204093327028645
num_feature_1177,0.0001264996300526597
num_feature_324,0.00011894689020552855
num_feature_254,0.00011870391686132588
num_feature_1056,0.00011367029625688052
num_feature_996,0.00011191440921399383
num_feature_1206,0.00010930099420823897
num_feature_465,0.00010650907645602443
num_feature_1648,0.0001048318505567098
num_feature_1305,0.00010442364203681907
num_feature_597,0.00010202081784501573
num_feature_1372,0.00010087660389886703
num_feature_483,9.769993299301823e-05
num_feature_347,9.767822405874754e-05
num_feature_679,9.747270453690766e-05
cat_feature_6,9.28572754112954e-05
num_feature_2112,9.193406007244183e-05
num_feature_2065,9.112417845538468e-05
num_feature_836,8.896478033827083e-05
num_feature_1072,8.666652698459791e-05
num_feature_595,8.488649401656777e-05
num_feature_497,8.433697264701973e-05
num_feature_2043,8.285058054122061e-05
num_feature_1548,8.103341107409618e-05
num_feature_2135,8.051551883455854e-05
num_feature_421,7.7998555805233e-05
num_feature_1740,7.548422104455313e-05
num_feature_1920,7.447916167363199e-05
num_feature_2022,7.389977825166056e-05
num_feature_1193,7.362620139247223e-05
num_feature_2158,7.303629470395743e-05
num_feature_1130,7.043888981742033e-05
num_feature_1304,7.024582042465545e-05
num_feature_183,6.989435726026684e-05
num_feature_1118,6.897367385748487e-05
num_feature_545,6.840564382945944e-05
num_feature_2102,6.670266649189517e-05
num_feature_474,6.67018837736384e-05
num_feature_1749,6.200844963897022e-05
num_feature_1430,6.111376183970411e-05
num_feature_413,6.089222897623894e-05
num_feature_739,5.8173893305949415e-05
num_feature_865,5.5489974690702915e-05
num_feature_1172,5.330973953274454e-05
num_feature_2044,5.2241447741372614e-05
num_feature_797,5.196003569559931e-05
num_feature_1736,4.8832723140083956e-05
num_feature_1507,4.8807964924327156e-05
num_feature_1709,4.8369896023120735e-05
num_feature_189,4.78301420992473e-05
num_feature_206,4.646328940643935e-05
num_feature_242,4.643808694519481e-05
num_feature_1081,4.504468135552713e-05
num_feature_1991,4.1981001498740656e-05
num_feature_1143,4.178446595444198e-05
num_feature_1267,4.144315393567623e-05
num_feature_1091,4.068237713023276e-05
num_feature_499,3.796801017512729e-05
num_feature_209,3.6394854609737955e-05
num_feature_89,3.553478856615644e-05
num_feature_1572,3.3415714920066646e-05
num_feature_814,3.2979270867555074e-05
num_feature_1854,3.136603369124266e-05
num_feature_353,3.0022349884970245e-05
num_feature_1497,2.9165571028359122e-05
num_feature_558,2.914994823392296e-05
num_feature_691,2.8771536170561484e-05
num_feature_1895,2.859645592716303e-05
num_feature_200,2.8509996970244344e-05
num_feature_718,2.7883020062057956e-05
num_feature_1006,2.7014298622934244e-05
num_feature_1641,2.466192121579898e-05
num_feature_2109,2.4596813553645275e-05
num_feature_313,2.4586495067162932e-05
num_feature_2054,2.340919494572318e-05
num_feature_1033,2.2624542495317134e-05
num_feature_1290,2.232586214362637e-05
cat_feature_56,2.2088652977723632e-05
num_feature_869,2.079583372998143e-05
num_feature_1734,2.063001468653119e-05
num_feature_1973,2.0120984068441606e-05
num_feature_672,1.9075580652046826e-05
cat_feature_18,1.8376424259921114e-05
num_feature_926,1.8009632810107514e-05
num_feature_1618,1.7411852253700205e-05
num_feature_1879,1.6804310798306084e-05
num_feature_281,1.66868822910234e-05
num_feature_710,1.58166795237746e-05
num_feature_1319,1.269565746871264e-05
num_feature_1954,1.237396699734993e-05
num_feature_948,1.2074624106114545e-05
num_feature_1735,1.1710243640732111e-05
num_feature_1122,1.1629667004873265e-05
num_feature_2118,1.1349748580760716e-05
num_feature_1660,1.1321231713734314e-05
num_feature_1620,1.0851978741113302e-05
num_feature_2243,1.0243942472041621e-05
num_feature_334,1.023269073730839e-05
num_feature_1756,1.0155043978722733e-05
num_feature_1313,1.0122308863880863e-05
num_feature_2290,9.863433667689651e-06
num_feature_2217,9.239579253595415e-06
num_feature_734,7.726887907204896e-06
num_feature_956,6.831107591752629e-06
num_feature_526,6.44375234805972e-06
num_feature_750_squared,6.404304500393801e-06
num_feature_49,6.339171697033459e-06
num_feature_611,6.24899172301618e-06
num_feature_1839,6.099501511911226e-06
num_feature_1934,5.9371753686617175e-06
num_feature_753,5.20842624108788e-06
num_feature_82,4.880636862489373e-06
cat_feature_2,4.3360615339970535e-06
num_feature_86,4.281385255597528e-06
num_feature_1983,3.948408161183949e-06
num_feature_556,3.926857456859681e-06
num_feature_490,3.851938728690885e-06
num_feature_1471,3.7274154705982917e-06
num_feature_2177,3.4113362041673325e-06
num_feature_1884,3.2763362089370056e-06
num_feature_425,3.0878923171387843e-06
cat_feature_11,2.9459068370709028e-06
cat_feature_53,2.741166870226077e-06
num_feature_750_cubed,2.6972959733720873e-06
num_feature_469,2.5187046678307485e-06
num_feature_1136,2.415573316238497e-06
num_feature_158,2.2976508158232826e-06
cat_feature_65,2.2970142092372937e-06
num_feature_173,2.2892784458455073e-06
num_feature_1613,2.276950609158145e-06
num_feature_1755,2.2273139178911844e-06
ratio_1953_750,2.1675180395230986e-06
cat_feature_25,1.9738623485648038e-06
num_feature_1196,1.7924234311325543e-06
num_feature_1888,1.7027303495231558e-06
num_feature_1036,1.629539246634772e-06
num_feature_675,1.4536414647227008e-06
num_feature_2119,1.4396684919046643e-06
num_feature_864,1.3522553315629747e-06
cat_feature_8,1.2105122353035532e-06
num_feature_178,9.96711120686771e-07
num_feature_1333,5.964780220057739e-07
is_null_num_feature_2036,0.0
is_null_num_feature_2115,0.0
is_null_num_feature_2015,0.0
is_null_num_feature_2126,0.0
is_null_num_feature_2119,0.0
is_null_num_feature_2039,0.0
is_null_num_feature_2016,0.0
is_null_num_feature_2020,0.0
is_null_num_feature_2172,0.0
is_null_num_feature_2022,0.0
is_null_num_feature_2023,0.0
is_null_num_feature_2024,0.0
is_null_num_feature_2114,0.0
is_null_num_feature_2168,0.0
is_null_num_feature_1584,0.0
is_null_num_feature_2120,0.0
is_null_num_feature_2027,0.0
is_null_num_feature_2034,0.0
is_null_num_feature_1974,0.0
is_null_num_feature_2174,0.0
is_null_num_feature_2171,0.0
is_null_num_feature_2035,0.0
is_null_num_feature_1973,0.0
is_null_num_feature_2169,0.0
is_null_num_feature_2196,0.0
is_null_num_feature_2118,0.0
is_null_num_feature_2014,0.0
is_null_num_feature_1977,0.0
is_null_num_feature_2184,0.0
is_null_num_feature_1982,0.0
is_null_num_feature_1983,0.0
is_null_num_feature_1985,0.0
is_null_num_feature_1978,0.0
is_null_num_feature_1988,0.0
is_null_num_feature_1991,0.0
is_null_num_feature_2182,0.0
is_null_num_feature_1992,0.0
is_null_num_feature_2117,0.0
is_null_num_feature_1993,0.0
is_null_num_feature_1995,0.0
is_null_num_feature_2179,0.0
is_null_num_feature_1976,0.0
is_null_num_feature_2012,0.0
is_null_num_feature_2178,0.0
is_null_num_feature_2122,0.0
is_null_num_feature_2190,0.0
is_null_num_feature_2177,0.0
is_null_num_feature_1997,0.0
is_null_num_feature_1998,0.0
is_null_num_feature_2001,0.0
is_null_num_feature_2195,0.0
is_null_num_feature_2002,0.0
is_null_num_feature_1606,0.0
is_null_num_feature_2009,0.0
is_null_num_feature_1980,0.0
is_null_num_feature_2121,0.0
is_null_num_feature_2011,0.0
is_null_num_feature_2066,0.0
is_null_num_feature_2112,0.0
is_null_num_feature_2054,0.0
is_null_num_feature_2062,0.0
is_null_num_feature_2060,0.0
is_null_num_feature_2059,0.0
is_null_num_feature_1589,0.0
is_null_num_feature_2057,0.0
is_null_num_feature_1590,0.0
is_null_num_feature_2156,0.0
is_null_num_feature_2094,0.0
is_null_num_feature_2048,0.0
is_null_num_feature_2096,0.0
is_null_num_feature_2098,0.0
is_null_num_feature_2046,0.0
is_null_num_feature_2102,0.0
is_null_num_feature_2103,0.0
is_null_num_feature_2064,0.0
is_null_num_feature_2088,0.0
is_null_num_feature_2104,0.0
is_null_num_feature_2065,0.0
is_null_num_feature_2070,0.0
is_null_num_feature_2071,0.0
is_null_num_feature_2147,0.0
is_null_num_feature_2072,0.0
is_null_num_feature_1587,0.0
is_null_num_feature_2074,0.0
is_null_num_feature_2075,0.0
is_null_num_feature_2085,0.0
is_null_num_feature_2076,0.0
is_null_num_feature_2079,0.0
is_null_num_feature_2149,0.0
is_null_num_feature_2080,0.0
is_null_num_feature_2150,0.0
is_null_num_feature_2081,0.0
is_null_num_feature_1591,0.0
is_null_num_feature_2146,0.0
is_null_num_feature_2128,0.0
is_null_num_feature_2109,0.0
is_null_num_feature_2136,0.0
is_null_num_feature_1585,0.0
is_null_num_feature_2108,0.0
is_null_num_feature_2044,0.0
is_null_num_feature_2135,0.0
is_null_num_feature_2134,0.0
is_null_num_feature_2043,0.0
is_null_num_feature_2140,0.0
is_null_num_feature_2131,0.0
is_null_num_feature_1604,0.0
is_null_num_feature_2129,0.0
is_null_num_feature_2111,0.0
is_null_num_feature_2042,0.0
is_null_num_feature_2040,0.0
is_null_num_feature_2167,0.0
is_null_num_feature_2166,0.0
is_null_num_feature_2158,0.0
is_null_num_feature_1597,0.0
is_null_num_feature_2161,0.0
is_null_num_feature_2162,0.0
is_null_num_feature_1592,0.0
is_null_num_feature_1594,0.0
is_null_num_feature_2145,0.0
is_null_num_feature_2143,0.0
is_null_num_feature_1601,0.0
is_null_num_feature_2165,0.0
is_null_num_feature_2105,0.0
is_null_num_feature_2142,0.0
is_null_num_feature_2141,0.0
is_null_num_feature_2164,0.0
is_null_num_feature_1602,0.0
is_null_num_feature_2106,0.0
is_null_num_feature_1972,0.0
is_null_num_feature_1805,0.0
is_null_num_feature_1971,0.0
is_null_num_feature_1742,0.0
is_null_num_feature_1625,0.0
is_null_num_feature_1738,0.0
is_null_num_feature_1626,0.0
is_null_num_feature_1630,0.0
is_null_num_feature_1736,0.0
is_null_num_feature_1631,0.0
is_null_num_feature_1632,0.0
is_null_num_feature_1633,0.0
is_null_num_feature_1735,0.0
is_null_num_feature_1634,0.0
is_null_num_feature_1635,0.0
is_null_num_feature_1640,0.0
is_null_num_feature_1641,0.0
is_null_num_feature_1734,0.0
is_null_num_feature_1733,0.0
is_null_num_feature_1642,0.0
is_null_num_feature_1643,0.0
is_null_num_feature_1740,0.0
is_null_num_feature_1743,0.0
is_null_num_feature_1783,0.0
is_null_num_feature_1744,0.0
is_null_num_feature_1774,0.0
is_null_num_feature_1765,0.0
is_null_num_feature_1762,0.0
is_null_num_feature_1759,0.0
is_null_num_feature_1622,0.0
is_null_num_feature_1624,0.0
is_null_num_feature_1758,0.0
is_null_num_feature_1757,0.0
is_null_num_feature_1756,0.0
is_null_num_feature_1755,0.0
is_null_num_feature_1754,0.0
is_null_num_feature_1753,0.0
is_null_num_feature_1751,0.0
is_null_num_feature_1750,0.0
is_null_num_feature_1749,0.0
is_null_num_feature_1748,0.0
is_null_num_feature_1747,0.0
is_null_num_feature_1645,0.0
is_null_num_feature_1648,0.0
is_null_num_feature_1650,0.0
is_null_num_feature_1653,0.0
is_null_num_feature_1706,0.0
is_null_num_feature_1702,0.0
is_null_num_feature_1676,0.0
is_null_num_feature_1701,0.0
is_null_num_feature_1700,0.0
is_null_num_feature_1678,0.0
is_null_num_feature_1699,0.0
is_null_num_feature_1698,0.0
is_null_num_feature_1680,0.0
is_null_num_feature_1697,0.0
is_null_num_feature_1696,0.0
is_null_num_feature_1681,0.0
is_null_num_feature_1683,0.0
is_null_num_feature_1692,0.0
is_null_num_feature_1684,0.0
is_null_num_feature_1687,0.0
is_null_num_feature_1691,0.0
is_null_num_feature_1675,0.0
is_null_num_feature_1709,0.0
is_null_num_feature_1712,0.0
is_null_num_feature_1731,0.0
is_null_num_feature_1658,0.0
is_null_num_feature_1659,0.0
is_null_num_feature_1660,0.0
is_null_num_feature_1662,0.0
is_null_num_feature_1665,0.0
is_null_num_feature_2200,0.0
is_null_num_feature_1666,0.0
is_null_num_feature_1730,0.0
is_null_num_feature_1714,0.0
is_null_num_feature_1724,0.0
is_null_num_feature_1720,0.0
is_null_num_feature_1667,0.0
is_null_num_feature_1668,0.0
is_null_num_feature_1716,0.0
is_null_num_feature_1715,0.0
is_null_num_feature_1672,0.0
is_null_num_feature_1781,0.0
is_null_num_feature_1784,0.0
is_null_num_feature_1970,0.0
is_null_num_feature_1928,0.0
is_null_num_feature_1926,0.0
is_null_num_feature_1924,0.0
is_null_num_feature_1923,0.0
is_null_num_feature_1920,0.0
is_null_num_feature_1919,0.0
is_null_num_feature_1918,0.0
is_null_num_feature_1917,0.0
is_null_num_feature_1911,0.0
is_null_num_feature_1909,0.0
is_null_num_feature_1906,0.0
is_null_num_feature_1904,0.0
is_null_num_feature_1903,0.0
is_null_num_feature_1900,0.0
is_null_num_feature_1897,0.0
is_null_num_feature_1895,0.0
is_null_num_feature_1892,0.0
is_null_num_feature_1891,0.0
is_null_num_feature_1927,0.0
is_null_num_feature_1934,0.0
is_null_num_feature_1787,0.0
is_null_num_feature_1938,0.0
is_null_num_feature_1965,0.0
is_null_num_feature_1963,0.0
is_null_num_feature_1962,0.0
is_null_num_feature_1961,0.0
is_null_num_feature_1960,0.0
is_null_num_feature_1959,0.0
is_null_num_feature_1958,0.0
is_null_num_feature_1954,0.0
is_null_num_feature_1953,0.0
is_null_num_feature_1950,0.0
is_null_num_feature_1949,0.0
is_null_num_feature_1947,0.0
is_null_num_feature_1944,0.0
is_null_num_feature_1942,0.0
is_null_num_feature_1941,0.0
is_null_num_feature_1940,0.0
is_null_num_feature_1939,0.0
is_null_num_feature_1890,0.0
is_null_num_feature_1889,0.0
is_null_num_feature_1888,0.0
is_null_num_feature_1613,0.0
is_null_num_feature_1830,0.0
is_null_num_feature_1826,0.0
is_null_num_feature_1824,0.0
is_null_num_feature_1823,0.0
is_null_num_feature_1818,0.0
is_null_num_feature_1816,0.0
is_null_num_feature_1814,0.0
is_null_num_feature_1812,0.0
is_null_num_feature_1808,0.0
is_null_num_feature_1807,0.0
is_null_num_feature_1804,0.0
is_null_num_feature_1620,0.0
is_null_num_feature_1800,0.0
is_null_num_feature_1796,0.0
is_null_num_feature_1794,0.0
is_null_num_feature_1790,0.0
is_null_num_feature_1789,0.0
is_null_num_feature_1831,0.0
is_null_num_feature_1835,0.0
is_null_num_feature_1837,0.0
is_null_num_feature_1861,0.0
is_null_num_feature_1887,0.0
is_null_num_feature_1884,0.0
is_null_num_feature_1879,0.0
is_null_num_feature_1876,0.0
is_null_num_feature_1869,0.0
is_null_num_feature_1867,0.0
is_null_num_feature_1866,0.0
is_null_num_feature_1860,0.0
is_null_num_feature_1839,0.0
is_null_num_feature_1855,0.0
is_null_num_feature_1854,0.0
is_null_num_feature_1614,0.0
is_null_num_feature_1618,0.0
is_null_num_feature_1847,0.0
is_null_num_feature_1844,0.0
is_null_num_feature_1842,0.0
is_null_num_feature_2197,0.0
meta_target_3_5_vs_target_2_7,0.0
is_null_num_feature_2201,0.0
num_feature_1020_squared,0.0
int_25_x_88,0.0
num_feature_2330_cubed,0.0
num_feature_480_cubed,0.0
num_feature_1218_cubed,0.0
num_feature_1953_cubed,0.0
num_feature_228_squared,0.0
num_feature_774_squared,0.0
num_feature_271_squared,0.0
grp_cat_feature_9_target_1_2_mean,0.0
num_feature_2259_squared,0.0
num_feature_1102_squared,0.0
num_feature_2097_squared,0.0
num_feature_122_squared,0.0
num_feature_18_squared,0.0
num_feature_49_squared,0.0
num_feature_1953_squared,0.0
grp_cat_feature_9_target_1_1_mean,0.0
grp_cat_feature_9_target_1_3_mean,0.0
meta_target_2_3_vs_target_5_1,0.0
grp_cat_feature_5_target_1_1_mean,0.0
meta_target_2_1_vs_target_10_1,0.0
meta_target_1_5_vs_target_5_1,0.0
meta_target_1_3_vs_target_2_6,0.0
meta_target_1_2_vs_target_5_1,0.0
diff_36_minus_42,0.0
grp_cat_feature_5_target_1_3_mean,0.0
grp_cat_feature_5_target_1_2_mean,0.0
grp_cat_feature_3_target_1_3_mean,0.0
grp_cat_feature_6_target_1_1_mean,0.0
grp_cat_feature_3_target_1_2_mean,0.0
grp_cat_feature_3_target_1_1_mean,0.0
grp_cat_feature_2_target_1_3_mean,0.0
grp_cat_feature_2_target_1_2_mean,0.0
grp_cat_feature_2_target_1_1_mean,0.0
grp_cat_feature_6_target_1_3_mean,0.0
grp_cat_feature_6_target_1_2_mean,0.0
ratio_750_95,0.0
ratio_750_228,0.0
ratio_750_774,0.0
te_cat_feature_8_target_1_3,0.0
te_cat_feature_10_target_1_2,0.0
te_cat_feature_10_target_1_1,0.0
te_cat_feature_9_target_1_5,0.0
te_cat_feature_9_target_1_4,0.0
te_cat_feature_9_target_1_2,0.0
te_cat_feature_8_target_1_5,0.0
te_cat_feature_8_target_1_4,0.0
te_cat_feature_8_target_1_2,0.0
ratio_750_271,0.0
te_cat_feature_8_target_1_1,0.0
te_cat_feature_7_target_1_5,0.0
te_cat_feature_7_target_1_4,0.0
te_cat_feature_7_target_1_3,0.0
te_cat_feature_7_target_1_2,0.0
te_cat_feature_7_target_1_1,0.0
te_cat_feature_6_target_1_5,0.0
te_cat_feature_10_target_1_3,0.0
te_cat_feature_10_target_1_4,0.0
te_cat_feature_10_target_1_5,0.0
row_std,0.0
ratio_750_1018,0.0
ratio_750_1446,0.0
ratio_750_780,0.0
ratio_750_122,0.0
ratio_750_1218,0.0
ratio_1953_228,0.0
ratio_1953_774,0.0
ratio_1953_271,0.0
ratio_1953_1446,0.0
ratio_1953_1102,0.0
ratio_1953_122,0.0
ratio_1953_49,0.0
ratio_1953_480,0.0
ratio_36_79,0.0
row_skew,0.0
meta_target_2_3_vs_target_10_1,0.0
meta_target_2_3_vs_target_3_3,0.0
te_cat_feature_6_target_1_3,0.0
meta_target_6_5_vs_target_10_1,0.0
meta_target_7_3_vs_target_5_2,0.0
meta_target_7_3_vs_target_9_3,0.0
meta_target_7_1_vs_target_5_2,0.0
meta_target_7_1_vs_target_6_3,0.0
meta_target_6_5_vs_target_5_1,0.0
meta_target_6_5_vs_target_3_4,0.0
meta_target_6_5_vs_target_7_1,0.0
meta_target_6_5_vs_target_2_7,0.0
meta_target_9_1_vs_target_6_3,0.0
meta_target_6_5_vs_target_8_1,0.0
meta_target_6_4_vs_target_5_1,0.0
meta_target_6_2_vs_target_3_3,0.0
meta_target_6_2_vs_target_7_1,0.0
meta_target_6_1_vs_target_1_1,0.0
meta_target_6_1_vs_target_1_4,0.0
meta_target_6_1_vs_target_2_7,0.0
meta_target_7_3_vs_target_7_1,0.0
meta_target_9_1_vs_target_2_3,0.0
meta_target_2_3_vs_target_9_6,0.0
meta_target_9_8_vs_target_6_3,0.0
meta_target_10_1_vs_target_3_5,0.0
meta_target_10_1_vs_target_2_3,0.0
meta_target_10_1_vs_target_9_1,0.0
meta_target_10_1_vs_target_2_1,0.0
meta_target_10_1_vs_target_6_1,0.0
meta_target_10_1_vs_target_5_1,0.0
meta_target_9_8_vs_target_10_1,0.0
meta_target_9_7_vs_target_2_3,0.0
meta_target_9_3_vs_target_2_4,0.0
meta_target_9_6_vs_target_6_5,0.0
meta_target_9_6_vs_target_4_1,0.0
meta_target_9_6_vs_target_2_3,0.0
meta_target_9_6_vs_target_3_5,0.0
meta_target_9_5_vs_target_3_3,0.0
meta_target_9_4_vs_target_3_3,0.0
meta_target_9_3_vs_target_9_5,0.0
meta_target_6_1_vs_target_2_3,0.0
meta_target_6_1_vs_target_3_3,0.0
meta_target_6_1_vs_target_6_5,0.0
meta_target_2_7_vs_target_6_1,0.0
meta_target_2_8_vs_target_3_5,0.0
meta_target_2_8_vs_target_2_1,0.0
meta_target_2_7_vs_target_2_1,0.0
meta_target_2_7_vs_target_1_4,0.0
meta_target_2_7_vs_target_2_3,0.0
meta_target_2_7_vs_target_10_1,0.0
meta_target_2_7_vs_target_9_2,0.0
meta_target_2_6_vs_target_9_1,0.0
meta_target_6_1_vs_target_10_1,0.0
meta_target_2_6_vs_target_1_4,0.0
meta_target_2_6_vs_target_2_4,0.0
meta_target_2_6_vs_target_2_5,0.0
meta_target_2_5_vs_target_7_1,0.0
meta_target_2_5_vs_target_9_8,0.0
meta_target_2_5_vs_target_2_4,0.0
meta_target_2_4_vs_target_5_2,0.0
meta_target_2_8_vs_target_3_1,0.0
meta_target_2_8_vs_target_2_8,0.0
meta_target_2_8_vs_target_5_1,0.0
meta_target_2_8_vs_target_2_4,0.0
meta_target_5_2_vs_target_3_1,0.0
meta_target_5_2_vs_target_2_5,0.0
meta_target_5_2_vs_target_7_1,0.0
meta_target_5_1_vs_target_3_3,0.0
meta_target_4_1_vs_target_9_4,0.0
meta_target_4_1_vs_target_5_2,0.0
is_null_num_feature_1582,0.0
meta_target_3_5_vs_target_5_1,0.0
meta_target_3_4_vs_target_2_2,0.0
meta_target_3_4_vs_target_9_6,0.0
meta_target_3_3_vs_target_9_2,0.0
meta_target_3_3_vs_target_2_1,0.0
meta_target_3_3_vs_target_10_1,0.0
meta_target_3_2_vs_target_1_2,0.0
meta_target_3_1_vs_target_2_3,0.0
te_cat_feature_6_target_1_4,0.0
te_cat_feature_6_target_1_2,0.0
is_null_num_feature_2202,0.0
is_null_num_feature_2304,0.0
is_null_num_feature_2320,0.0
is_null_num_feature_2319,0.0
is_null_num_feature_2314,0.0
is_null_num_feature_2311,0.0
is_null_num_feature_2310,0.0
is_null_num_feature_2309,0.0
is_null_num_feature_2308,0.0
is_null_num_feature_2302,0.0
is_null_num_feature_2322,0.0
is_null_num_feature_2300,0.0
is_null_num_feature_2297,0.0
is_null_num_feature_2296,0.0
is_null_num_feature_2293,0.0
is_null_num_feature_2291,0.0
is_null_num_feature_2290,0.0
is_null_num_feature_2289,0.0
is_null_num_feature_2321,0.0
is_null_num_feature_2326,0.0
is_null_num_feature_2362,0.0
is_null_num_feature_2348,0.0
is_null_num_feature_2358,0.0
is_null_num_feature_2357,0.0
is_null_num_feature_2356,0.0
is_null_num_feature_2353,0.0
is_null_num_feature_2352,0.0
